iter	Passed	Remaining
399	62863	94294
400	63018	94134
401	63173	93974
402	63324	93808
403	63476	93642
404	63626	93475
405	63774	93305
406	63922	93134
407	64070	92964
408	64220	92798
409	64370	92631
410	64526	92471
411	64675	92304
412	64828	92141
413	64976	91972
414	65132	91813
415	65283	91647
416	65435	91483
417	65586	91318
418	65742	91161
419	65892	90994
420	66141	90964
421	66297	90805
422	66454	90648
423	66604	90481
424	66752	90311
425	66896	90137
426	67042	89965
427	67189	89794
428	67362	89659
429	67507	89487
430	67657	89319
431	67799	89143
432	67951	88979
433	68099	88812
434	68244	88639
435	68395	88474
436	68537	88298
437	68702	88152
438	68853	87988
439	69110	87958
440	69330	87881
441	69478	87713
442	69625	87542
443	69776	87378
444	69922	87206
445	70075	87044
446	70229	86883
447	70381	86720
448	70530	86553
449	70680	86387
450	70830	86222
451	70980	86056
452	71132	85892
453	71282	85727
454	71433	85562
455	71579	85393
456	71727	85226
457	71880	85064
458	72065	84939
459	72224	84785
460	72381	84628
461	72528	84459
462	72682	84299
463	72839	84141
464	73006	83996
465	73153	83828
466	73304	83664
467	73453	83497
468	73606	83336
469	73753	83169
470	73901	83002
471	74056	82843
472	74209	82681
473	74357	82515
474	74506	82349
475	74656	82185
476	74805	82019
477	74959	81859
478	75108	81693
479	75258	81530
480	75409	81366
481	75564	81208
482	75710	81039
483	75859	80875
484	76029	80732
485	76175	80564
486	76321	80396
487	76466	80226
488	76615	80062
489	76765	79898
490	76917	79737
491	77067	79573
492	77212	79404
493	77361	79240
494	77506	79072
495	77653	78905
496	77805	78745
497	77955	78581
498	78101	78414
499	78246	78246
500	78395	78082
501	78540	77914
502	78683	77745
503	78829	77577
504	78980	77416
505	79136	77259
506	79285	77096
507	79435	76933
508	79586	76772
509	79731	76604
510	79880	76441
511	80041	76289
512	80197	76133
513	80346	75970
514	80497	75808
515	80648	75646
516	80797	75484
517	80957	75331
518	81113	75174
519	81266	75014
520	81411	74848
521	81565	74690
522	81715	74528
523	81868	74368
524	82017	74206
525	82172	74048
526	82324	73888
527	82474	73727
528	82625	73566
529	82772	73402
530	82917	73236
531	83086	73091
532	83230	72924
533	83371	72755
534	83515	72588
535	83657	72420
536	83805	72256
537	83948	72089
538	84096	71927
539	84243	71763
540	84393	71602
541	84541	71439
542	84689	71276
543	84837	71113
544	84998	70962
545	85147	70799
546	85291	70634
547	85441	70473
548	85591	70312
549	85742	70152
550	85889	69989
551	86049	69837
552	86199	69676
553	86341	69509
554	86490	69348
555	86633	69181
556	86779	69018
557	86928	68857
558	87103	68716
559	87252	68555
560	87403	68395
561	87554	68236
562	87714	68084
563	87866	67925
564	88015	67763
565	88163	67602
566	88315	67444
567	88467	67285
568	88615	67123
569	88764	66962
570	88917	66804
571	89070	66647
572	89220	66486
573	89364	66323
574	89513	66161
575	89664	66003
576	89814	65843
577	89961	65681
578	90126	65532
579	90277	65373
580	90423	65210
581	90567	65046
582	90715	64885
583	90866	64726
584	91019	64569
585	91166	64407
586	91312	64245
587	91465	64087
588	91629	63938
589	91796	63790
590	91942	63628
591	92091	63468
592	92238	63306
593	92389	63148
594	92538	62988
595	92689	62829
596	92837	62669
597	93003	62520
598	93158	62364
599	93303	62202
600	93447	62039
601	93597	61880
602	93745	61719
603	93893	61558
604	94054	61407
605	94202	61247
606	94349	61086
607	94500	60927
608	94650	60768
609	94798	60608
610	94954	60453
611	95112	60300
612	95259	60139
613	95411	59981
614	95563	59824
615	95710	59663
616	95861	59505
617	96014	59348
618	96169	59193
619	96320	59035
620	96471	58877
621	96620	58717
622	96774	58561
623	96937	58410
624	97122	58273
625	97272	58114
626	97452	57974
627	97600	57814
628	97749	57654
629	97900	57497
630	98060	57344
631	98206	57183
632	98355	57024
633	98506	56866
634	98657	56708
635	98804	56548
636	98955	56390
637	99104	56231
638	99253	56072
639	99403	55914
640	99553	55755
641	99698	55595
642	99848	55436
643	99998	55278
644	100143	55117
645	100289	54957
646	100434	54796
647	100578	54635
648	100721	54473
649	100868	54313
650	101036	54165
651	101183	54005
652	101332	53847
653	101483	53689
654	101630	53530
655	101779	53372
656	101927	53213
657	102078	53056
658	102233	52900
659	102382	52742
660	102535	52586
661	102683	52427
662	102835	52270
663	102982	52111
664	103135	51955
665	103288	51799
666	103436	51640
667	103583	51481
668	103732	51323
669	103884	51167
670	104066	51024
671	104218	50868
672	104366	50710
673	104523	50556
674	104671	50397
675	104822	50240
676	104971	50082
677	105126	49927
678	105280	49771
679	105431	49614
680	105580	49456
681	105731	49299
682	105879	49141
683	106047	48992
684	106199	48836
685	106348	48678
686	106499	48521
687	106652	48365
688	106799	48206
689	106952	48051
690	107119	47901
691	107283	47750
692	107443	47597
693	107613	47449
694	107781	47299
695	107946	47148
696	108112	46998
697	108269	46844
698	108427	46690
699	108583	46535
700	108746	46383
701	108902	46229
702	109051	46071
703	109205	45916
704	109352	45757
705	109504	45600
706	109654	45443
707	109805	45286
708	109955	45129
709	110105	44972
710	110252	44814
711	110404	44657
712	110549	44499
713	110696	44340
714	110848	44184
715	111028	44039
716	111185	43885
717	111332	43726
718	111486	43571
719	111644	43417
720	111791	43259
721	111941	43102
722	112095	42946
723	112246	42789
724	112401	42634
725	112553	42478
726	112703	42321
727	112855	42165
728	113008	42010
729	113170	41857
730	113320	41700
731	113471	41544
732	113620	41387
733	113772	41231
734	113925	41075
735	114080	40920
736	114230	40763
737	114380	40606
738	114536	40451
739	114690	40296
740	114835	40138
741	114999	39986
742	115147	39829
743	115294	39671
744	115442	39513
745	115589	39356
746	115739	39199
747	115891	39043
748	116048	38889
749	116204	38734
750	116356	38578
751	116502	38421
752	116654	38265
753	116802	38108
754	116955	37952
755	117115	37799
756	117269	37643
757	117439	37493
758	117659	37359
759	117811	37203
760	117989	37055
761	118141	36899
762	118292	36743
763	118437	36585
764	118588	36429
765	118736	36272
766	118884	36114
767	119041	35960
768	119192	35804
769	119342	35647
770	119488	35490
771	119641	35334
772	119789	35177
773	119941	35021
774	120090	34865
775	120242	34709
776	120391	34552
777	120543	34396
778	120690	34239
779	120842	34083
780	121000	33929
781	121156	33775
782	121303	33617
783	121454	33461
784	121605	33306
785	121753	33149
786	121900	32992
787	122062	32839
788	122215	32683
789	122364	32527
790	122513	32370
791	122667	32215
792	122818	32059
793	122972	31904
794	123122	31748
795	123270	31591
796	123416	31434
797	123566	31278
798	123716	31122
799	123867	30966
800	124022	30812
801	124177	30657
802	124330	30502
803	124485	30347
804	124633	30190
805	124783	30034
806	124933	29878
807	125105	29728
808	125265	29574
809	125418	29419
810	125567	29262
811	125718	29107
812	125864	28950
813	126171	28830
814	126332	28676
815	126489	28522
816	126653	28369
817	126801	28212
818	126952	28056
819	127105	27901
820	127255	27745
821	127433	27595
822	127586	27439
823	127738	27283
824	127893	27128
825	128049	26974
826	128200	26818
827	128346	26661
828	128497	26505
829	128647	26349
830	128800	26194
831	128966	26041
832	129118	25885
833	129276	25731
834	129429	25575
835	129576	25419
836	129728	25263
837	129878	25107
838	130031	24952
839	130186	24797
840	130339	24642
841	130487	24485
842	130638	24330
843	130785	24173
844	130937	24018
845	131085	23861
846	131233	23705
847	131381	23549
848	131529	23393
849	131678	23237
850	131825	23081
851	131979	22925
852	132125	22769
853	132282	22615
854	132429	22458
855	132576	22302
856	132724	22146
857	132866	21989
858	133239	21870
859	133424	21720
860	133571	21563
861	133723	21408
862	133873	21252
863	134034	21098
864	134188	20942
865	134343	20787
866	134498	20632
867	134648	20476
868	134797	20320
869	134945	20164
870	135093	20008
871	135244	19852
872	135393	19696
873	135539	19540
874	135689	19384
875	135841	19228
876	136009	19075
877	136160	18919
878	136312	18764
879	136460	18608
880	136615	18453
881	136769	18297
882	136917	18141
883	137072	17986
884	137224	17831
885	137374	17675
886	137521	17519
887	137678	17364
888	137830	17209
889	137988	17054
890	138135	16898
891	138293	16744
892	138451	16589
893	138614	16435
894	138776	16281
895	138957	16129
896	139122	15975
897	139284	15820
898	139436	15665
899	139586	15509
900	139731	15353
901	139880	15197
902	140046	15043
903	140194	14887
904	140340	14731
905	140493	14576
906	140642	14420
907	140792	14265
908	140939	14109
909	141089	13953
910	141233	13797
911	141386	13642
912	141534	13486
913	141684	13331
914	141833	13175
915	141985	13020
916	142138	12865
917	142286	12709
918	142436	12554
919	142585	12398
920	142734	12243
921	142885	12087
922	143048	11933
923	143200	11778
924	143351	11623
925	143502	11467
926	143650	11312
927	143797	11156
928	143954	11001
929	144107	10846
930	144256	10691
931	144407	10536
932	144555	10380
933	144706	10225
934	144857	10070
935	145004	9914
936	145157	9759
937	145315	9605
938	145469	9450
939	145619	9294
940	145770	9139
941	145920	8984
942	146075	8829
943	146225	8674
944	146377	8519
945	146530	8364
946	146680	8209
947	146884	8056
948	147064	7903
949	147212	7748
950	147361	7592
951	147509	7437
952	147671	7282
953	147874	7130
954	148024	6974
955	148178	6819
956	148335	6665
957	148485	6509
958	148640	6354
959	148790	6199
960	148983	6046
961	149160	5891
962	149317	5737
963	149466	5581
964	149616	5426
965	149980	5278
966	150200	5125
967	150346	4970
968	150495	4814
969	150639	4658
970	150784	4503
971	150938	4348
972	151088	4192
973	151232	4037
974	151384	3881
975	151531	3726
976	151678	3570
977	151829	3415
978	151977	3259
979	152126	3104
980	152279	2949
981	152435	2794
982	152584	2638
983	152734	2483
984	152886	2328
985	153042	2173
986	153196	2017
987	153352	1862
988	153506	1707
989	153656	1552
990	153809	1396
991	153976	1241
992	154136	1086
993	154284	931
994	154436	776
995	154588	620
996	154742	465
997	154890	310
998	155050	155
999	155205	0
