iter	Logloss
268	0.004277461713
269	0.004247209895
270	0.004224892603
271	0.004196350728
272	0.004172716666
273	0.004134849944
274	0.00410429983
275	0.004077352242
276	0.004050454689
277	0.00400914949
278	0.00398058
279	0.003960453042
280	0.003930828713
281	0.003909849792
282	0.003884608592
283	0.003867799809
284	0.003845569191
285	0.003825698971
286	0.003797174047
287	0.003777874446
288	0.003772594513
289	0.003745854995
290	0.003721097741
291	0.00372098482
292	0.003696348962
293	0.003680000338
294	0.003657740464
295	0.003634699441
296	0.003601343533
297	0.003601323574
298	0.003581784187
299	0.00355929191
300	0.003543403444
301	0.003523262816
302	0.003494847258
303	0.003469171601
304	0.003447072495
305	0.003427078418
306	0.003403301633
307	0.00340323656
308	0.003378446769
309	0.003360148964
310	0.003345327913
311	0.003345233585
312	0.003320946059
313	0.003300936397
314	0.003288497072
315	0.003255810213
316	0.003239274025
317	0.003227389734
318	0.003227389734
319	0.003211170982
320	0.003188047661
321	0.003169515811
322	0.003149494665
323	0.003134702324
324	0.003120449158
325	0.003104876214
326	0.00308990998
327	0.003059678121
328	0.003042452106
329	0.003030180384
330	0.003011880391
331	0.002987876398
332	0.002968804279
333	0.002947070183
334	0.002936887358
335	0.00291852448
336	0.002892771172
337	0.002878097219
338	0.002868131487
339	0.002868136135
340	0.002853057527
341	0.002842099568
342	0.002830825814
343	0.002821440544
344	0.002811102692
345	0.002800657662
346	0.002787623384
347	0.002784182719
348	0.002771993843
349	0.002749990979
350	0.002733829918
351	0.00273381406
352	0.00272090446
353	0.002720854698
354	0.00272081642
355	0.00270589694
356	0.002690931526
357	0.002680389706
358	0.002680345413
359	0.002665801606
360	0.002650484579
361	0.002650405289
362	0.002650389978
363	0.002634236845
364	0.0026206921
365	0.002609935922
366	0.002600420779
367	0.002600370744
368	0.002600375939
369	0.002600329732
370	0.002590261195
371	0.00258021125
372	0.00258019922
373	0.002571262624
374	0.002571226807
375	0.002571261531
376	0.002571242938
377	0.002554660817
378	0.002554424859
379	0.0025453007
380	0.00254525668
381	0.002545240822
382	0.002534550264
383	0.002534563115
384	0.002526550665
385	0.002513811129
386	0.002513775038
387	0.002501675295
388	0.002501493474
389	0.002501452735
390	0.002501462304
391	0.002501376725
392	0.002490657185
393	0.002480832535
394	0.002474835433
395	0.00246338888
396	0.002449596967
397	0.00244960763
398	0.002438945508
399	0.002438897387
400	0.002438914612
401	0.002430196749
402	0.002423350417
403	0.002423349597
404	0.002423314873
405	0.002415268793
406	0.002415146576
407	0.002415167629
408	0.002402221938
409	0.002402224672
410	0.002402224672
411	0.002402203346
412	0.002395567544
413	0.002395500557
414	0.002395495909
415	0.002393674413
416	0.002393680975
417	0.002393668124
418	0.002393629573
419	0.002393629573
420	0.002393534971
421	0.002393528682
422	0.002393530049
423	0.002393530049
424	0.002380751415
425	0.002373109717
426	0.002373065424
427	0.002373054487
428	0.002368726862
429	0.002368547774
430	0.002368519612
431	0.002367301545
432	0.00236725315
433	0.002367255338
434	0.002367267915
435	0.002367267368
436	0.002361776085
437	0.00236148189
438	0.002361441424
439	0.00235325973
440	0.002353250434
441	0.002353195204
442	0.002353192469
443	0.002344827313
444	0.002344742827
445	0.002344747749
446	0.002341110225
447	0.002341110225
448	0.002341081243
449	0.002341062377
450	0.002341065112
451	0.002341051441
452	0.002341055542
453	0.002341077962
454	0.002340986641
455	0.002340853214
456	0.002339560504
457	0.002339555036
458	0.002326265661
459	0.002325966271
460	0.002318827111
461	0.002318827111
462	0.00231884707
463	0.002314360864
464	0.002306788066
465	0.002297600475
466	0.002286126581
467	0.002286114551
468	0.002286109219
469	0.002286026511
470	0.002285998622
471	0.002285993701
472	0.002285911266
473	0.002285890623
474	0.002285878456
475	0.002285683784
476	0.002284679938
477	0.002278228419
478	0.002271213253
479	0.002268059265
480	0.002268027685
481	0.002268008136
482	0.002268027548
483	0.002267994328
484	0.002259683992
485	0.002259539902
486	0.002252094243
487	0.002252141954
488	0.002243456627
489	0.002243349722
490	0.002236522119
491	0.002236496281
492	0.00223644857
493	0.002236482474
494	0.002236446246
495	0.002236213569
496	0.002236207964
497	0.002235996067
498	0.002235858812
499	0.002235822585
500	0.002235781025
501	0.002235795927
502	0.002235770089
503	0.002226629525
504	0.002226606695
505	0.002226504574
506	0.002226504574
507	0.002226471081
508	0.002226450028
509	0.002219752161
510	0.002219750247
511	0.002219669863
512	0.002219630627
513	0.002215391589
514	0.002215349346
515	0.002215349346
516	0.002215268005
517	0.002215271696
518	0.002205907068
519	0.002205852932
520	0.002205852932
521	0.002205852932
522	0.002205851565
523	0.002205852932
524	0.002205852932
525	0.00220579155
526	0.002205685875
527	0.002205492433
528	0.002205473294
529	0.002205501729
530	0.002205418337
531	0.00219514966
532	0.002195140091
533	0.002195117397
534	0.002195132708
535	0.002195112202
536	0.002195118901
537	0.002195077752
538	0.002195077752
539	0.002195082126
540	0.002195033595
541	0.002194991626
542	0.002194991352
543	0.002194981373
544	0.002187110415
545	0.002187132425
546	0.002177999654
547	0.002177818106
548	0.00217776561
549	0.002177814825
550	0.002177658431
551	0.002173813385
552	0.002173667107
553	0.002173644687
554	0.002173693902
555	0.002173674216
556	0.002173707163
557	0.002173706206
558	0.002173625958
559	0.002173649882
560	0.002173583169
561	0.002165723695
562	0.002165701821
563	0.002165660125
564	0.00216563087
565	0.00216563087
566	0.002156142248
567	0.002148149484
568	0.002148074294
569	0.002140937869
570	0.002140972182
571	0.002140950446
572	0.00214076671
573	0.002140769991
574	0.002140782705
575	0.00214042371
576	0.002139873871
577	0.002139873871
578	0.002131121148
579	0.002125409218
580	0.002125398692
581	0.002125302586
582	0.002125278799
583	0.002125278799
584	0.002125256515
585	0.002125236693
586	0.002125239837
587	0.002125186931
588	0.002125157539
589	0.002125136486
590	0.002125048856
591	0.002125032178
592	0.002121672171
593	0.002121644693
594	0.002115298849
595	0.002115318535
596	0.002115326737
597	0.002115244712
598	0.002114064923
599	0.002114045374
600	0.002114037582
601	0.002114037582
602	0.00211402227
603	0.002114037855
604	0.002113999577
605	0.002114006959
606	0.002113965126
607	0.002113965126
608	0.002113989187
609	0.002104956349
610	0.00210488034
611	0.002103115577
612	0.002103117628
613	0.002103112433
614	0.002103112433
615	0.002103107238
616	0.002103106965
617	0.002103060484
618	0.002103059527
619	0.002102968206
620	0.002102949204
621	0.002102998419
622	0.002102934439
623	0.002102951664
624	0.0021029585
625	0.002102951801
626	0.002102912293
627	0.002099679698
628	0.002099649485
629	0.002099591658
630	0.002099458504
631	0.00209945413
632	0.002099438818
633	0.002082552111
634	0.00208249032
635	0.002082516567
636	0.002078736047
637	0.002076685975
638	0.00207664428
639	0.002076618715
640	0.002076617895
641	0.002073987908
642	0.002073990096
643	0.00207398408
644	0.00207398408
645	0.00207398408
646	0.002073942795
647	0.002073898911
648	0.002073871707
649	0.002073808001
650	0.002073808001
651	0.002073810188
652	0.002073026988
653	0.002072991171
654	0.002072949749
655	0.002072936625
656	0.002070285175
657	0.002070101713
658	0.002070053728
659	0.002070048807
660	0.002070061111
661	0.002070022149
662	0.002070024746
663	0.002070037323
664	0.002070032402
665	0.002070032402
666	0.002070041971
667	0.002070018458
668	0.002060094694
669	0.002060113697
670	0.002060071864
671	0.002060050538
672	0.002060039875
673	0.002059976989
674	0.002059956756
675	0.002052138295
676	0.002052126948
677	0.002052144036
678	0.002052168781
679	0.002052149095
680	0.002052131459
681	0.002052043146
682	0.002051998716
683	0.00205196782
684	0.00205195743
685	0.002051971101
686	0.00205192462
687	0.002045441932
688	0.002045428671
689	0.002045428671
690	0.002045417871
691	0.002042235174
692	0.002042240369
693	0.002042243103
694	0.002042241326
695	0.002042231346
696	0.002042227245
697	0.002039389053
698	0.002039395751
699	0.002039342025
700	0.002039329038
701	0.002039318238
702	0.00203925918
703	0.002039168406
704	0.002039156239
705	0.002039140244
706	0.002039158836
707	0.002039054802
708	0.002039005177
709	0.002039005177
710	0.002038935182
711	0.002038852747
712	0.002038834292
713	0.002038778788
714	0.002038743791
715	0.002038692662
716	0.002038494709
717	0.002038469145
718	0.002038441667
719	0.002038446315
720	0.002038105092
721	0.002037884172
722	0.00203791206
723	0.002037839332
724	0.002037812537
725	0.002037835231
726	0.002037809256
727	0.002027285208
728	0.00202734454
729	0.002027383501
730	0.002027315421
731	0.002027328682
732	0.002027297102
733	0.002027260874
734	0.002027314601
735	0.002027260054
736	0.002027079873
737	0.002027066202
738	0.002027006324
739	0.002027052258
740	0.002027027104
741	0.0020270148
742	0.002026756012
743	0.002026826143
744	0.002026778842
745	0.002026707754
746	0.00202669381
747	0.002026703926
748	0.002026471933
749	0.002024215022
750	0.002024156785
751	0.002024056988
752	0.002023024433
753	0.002022963325
754	0.002022988206
755	0.00202022862
756	0.002020209481
757	0.002020213582
758	0.002020103532
759	0.002020136889
760	0.002020153841
761	0.002020153841
762	0.002020138529
763	0.002020080702
764	0.002014169179
765	0.002014175604
766	0.002014143888
767	0.002013832057
768	0.002013817156
769	0.002008889383
770	0.0020076288
771	0.002006373001
772	0.002006355229
773	0.002006348667
774	0.002006348667
775	0.002006348667
776	0.002006316404
777	0.002006327887
778	0.002006327887
779	0.002006300546
780	0.002006268009
781	0.002006283867
782	0.002006135129
783	0.002006075114
784	0.001997055264
785	0.001997061005
786	0.001997023137
787	0.0019870842
788	0.001976898094
789	0.001976882783
790	0.001976908074
791	0.001976857492
792	0.001976857492
793	0.001976848195
794	0.001971175775
795	0.001967761768
796	0.001967732923
797	0.001967741809
798	0.001967730325
799	0.001967666483
800	0.001960058004
801	0.001955194894
802	0.001955178079
803	0.001955177532
804	0.001955144039
805	0.001955154019
806	0.0019551141
807	0.001955074045
808	0.001955054632
809	0.001955081563
810	0.001955073908
811	0.00195503645
812	0.00195503645
813	0.001954978486
814	0.001954978486
815	0.001954954152
816	0.001954957433
817	0.001954864471
818	0.001954899195
819	0.001954899195
820	0.001954874041
821	0.001954869393
822	0.001954855859
823	0.001954838087
824	0.001954656675
825	0.00195460623
826	0.001954638903
827	0.001954638903
828	0.001954572463
829	0.0019544497
830	0.001945488223
831	0.001945543863
832	0.001945462112
833	0.001940966199
834	0.001940824023
835	0.0019372878
836	0.00193733223
837	0.001937279597
838	0.001937115001
839	0.001937058404
840	0.001937029559
841	0.001937049928
842	0.001935756261
843	0.001935725365
844	0.001935710327
845	0.00193569775
846	0.001935653457
847	0.00193563172
848	0.001935603969
849	0.001935634591
850	0.001935593852
851	0.001935582095
852	0.001935567741
853	0.001935527822
854	0.001935536708
855	0.001935509777
856	0.001935555301
857	0.001935492962
858	0.001931554681
859	0.001931460079
860	0.001931274703
861	0.001931273609
862	0.001931254197
863	0.001931205529
864	0.001931197326
865	0.001931226171
866	0.001931144557
867	0.001931212911
868	0.001931142916
869	0.001931151256
870	0.001931166704
871	0.001931102451
872	0.001931079757
873	0.001931017965
874	0.001931062669
875	0.001931062669
876	0.001930995955
877	0.001931045854
878	0.001931045854
879	0.001931064583
880	0.001931003201
881	0.001930937308
882	0.001930983652
883	0.001930983652
884	0.001930896432
885	0.001930874969
886	0.001930899166
887	0.001930849815
888	0.001930818782
889	0.0019308222
890	0.001930759724
891	0.001930742772
892	0.001930705725
893	0.001930709552
894	0.001930642429
895	0.001930638054
896	0.001930659244
897	0.001930624793
898	0.00193063532
899	0.001930584875
900	0.001930591984
901	0.001930572571
902	0.001930539898
903	0.00193052609
904	0.001930567376
905	0.001930509139
906	0.001930515564
907	0.001930486445
908	0.001930431078
909	0.0019304468
910	0.001930421919
911	0.001930419321
912	0.001930417134
913	0.001930417134
914	0.001930411392
915	0.001930359717
916	0.001924264732
917	0.001924253932
918	0.001924218935
919	0.001924185304
920	0.001924138687
921	0.001924145112
922	0.001924145112
923	0.001924013326
924	0.001923986531
925	0.001923976005
926	0.001923949347
927	0.001923966435
928	0.001923986531
929	0.001923986531
930	0.001924005123
931	0.001923911889
932	0.001923870876
933	0.001923814006
934	0.001923797191
935	0.001923765064
936	0.001923769029
937	0.001918523
938	0.001918476656
939	0.001918477203
940	0.001918458747
941	0.001918410216
942	0.001918462165
943	0.001918415958
944	0.001918426484
945	0.001918329285
946	0.001918355669
947	0.001918315067
948	0.001918285265
949	0.001918214997
950	0.001918129281
951	0.00191518473
952	0.001915162856
953	0.001915162036
954	0.001915134421
955	0.001915124852
956	0.001915124852
957	0.001915109814
958	0.001915054447
959	0.001915040366
960	0.00191498705
961	0.001914990331
962	0.001915000174
963	0.001914962579
964	0.001914950139
965	0.001914962716
966	0.001905614083
967	0.001905607111
968	0.001905596311
969	0.001905623653
970	0.001905623653
971	0.001905603283
972	0.001905603283
973	0.001905599045
974	0.001905592757
975	0.001905592757
976	0.001905556392
977	0.001905399998
978	0.001905424332
979	0.001905424469
980	0.00190539453
981	0.001905398358
982	0.001905342308
983	0.001905350373
984	0.001905278055
985	0.001905278055
986	0.00190277589
987	0.001902752513
988	0.001902728726
989	0.001902655451
990	0.001902624008
991	0.00190265217
992	0.001902602408
993	0.001902598854
994	0.001902593932
995	0.001902529269
996	0.001902541026
997	0.001902564266
998	0.001902528586
999	0.00190248648
